comment,label,rate,Unnamed: 3
Sản phẩm rất đẹp.,neutral,3,
Ban nào thường mặc size M thì mặc size S là vừa.,neutral,3,
Chỉ thừa bị lỗi nhiều.,negative,1,
Sp so với giá ok.,neutral,3,
"Đóng gói sản phẩm rất đẹp và chắc chắn, chưa dung nên ko biêt cl ra sao.",neutral,3,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh☺.,positive,5,
"Vải mỏng nhẹ mát, kiểu dáng đẹp nhưng cái nơ chỗ tay là dán keo dễ bung, cần may lại thêm.",positive,4,
"Tôi về vất đi rồi, chỉ đc quảng cáo hay thôi, đã thế lại còn đắt nữa chứ.",negative,2,
Hàng đẹp chỉ có điều màu đậm hơn ảnh nhiều.,positive,4,
Đóng gói sản phẩm rất đẹp và chắc chắn.ao ok luon.,positive,4,
Thời gian giao hàng rất nhanh .,neutral,3,
"Mật ngon, nguyên chất.",positive,4,
Vải rất mỏng.,negative,2,
Ok ban nhe.,positive,4,
Rộng hơn thì ok.,neutral,3,
Chất lượng sản phẩm tuyệt vời.,positive,5,
Thương hiệu này từ nhỏ tôi hằng mơ ước.,positive,5,
Đóng gói sản phẩm rất đẹp và chắc chắn.,neutral,3,
Rất đáng tiền Rất đáng tiền Rất đáng tiền.,positive,4,
Giao hàng lỗi.,negative,1,
Mong shop bán đắt hàng.,positive,5,
Rất đáng tiền.Vải dày dặn co dãn tốt.Thanks shop!!!!,positive,5,
Chất son mềm.,positive,5,
Chất vải OK.,positive,4,
Màu đẹp.,neutral,3,
"Chất lượng sản phẩm tạm được màu sắc ko như hình giới thiệu sp, Chất lượng sản phẩm rất kém Đóng gói sản phẩm rất kém Shop phục vụ rất kém Rất không đáng tiền Rất không đáng tiền Rất không đáng tiền Rất không đáng tiền Rất không đáng tiền Rất không đáng tiền Rất không đáng tiền Rất không đáng tiền.",negative,1,
Sp rất xấu.,negative,1,
"Vải đẹp, giống hình.",neutral,3,
Mac hoi rong.,negative,1,
Chọn màu hồng thì shop gửi màu xám.,negative,2,
Chất lượng ổn với giá tiền.,positive,5,
Lỡ mua ko biet làm gì.,negative,1,
"Giao hàng nhanh,shop vui vẻ.",neutral,3,
Giao hàng vui vẻ thân thiện.,neutral,3,
Shop giao sai hàng.,negative,1,
"Áo mềm, đẹp, mặc mát.",positive,4,
Giá cả hợp lý.,positive,5,
Sẽ tiếp tục ủng hộ shop.,positive,4,
Ko nên mua màu trắng vì màu nhận đc n rất xấu.,negative,1,
Chưa từng mua 1 s.p nào trên shoper mà 5 6 ngày mới nhận được hàg.,negative,1,
Chất lượng sản phẩm tuyệt vời.,positive,5,
"Áo dáng rất nice, đúng kiểu ulzzang, hơi mỏng nhưng cx k phải điểm trừ lớn.",positive,4,
Mặc thoải mái.,neutral,3,
Sản phẩm ổn.,positive,5,
Giao thiếu 1 số món nhưng giải quyết hợp lý. 5 sao.,positive,5,
"Chất dày dặn, nhung size M mà vẫn to.",neutral,3,
"Nếu có 4,5 sao thì e sẽ rate nhưng không có nên em sẽ rate 5 sao vì tất cả mọi thứ đều tuyệt chỉ trừ 1 lỗi đường may lộ chỉ sau đầu em gấu.",positive,4,
Hic.,neutral,3,
Mua 3 quần nhưng shop ship thiếu 1 quần.,negative,2,
Ok lắm lun nha.,neutral,3,
đèn hơi nhỏ.,negative,2,
"Bộ đồ xinh lắm, mình rất ưng ý.",positive,5,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Rất đáng tiền Rất đáng tiền Thời gian giao hàng rất nhanh.,positive,5,
Đóng gói sản phẩm rất đẹp và chắc chắn.,positive,4,
Sp như hình.vải đẹp.áo rộng hơn mình nghĩ.,positive,4,
Chất liệu đẹp.,neutral,3,
Chất lượng sản phẩm kém.,negative,1,
Đểu.,negative,1,
Đánh lên môi rất mượt.,positive,5,
Nhưng quạt hơi bám bụi và dơ nha.,negative,2,
Shop phục vụ khá tốt.,neutral,3,
"Chất lượng sản phẩm tốt, Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.",positive,5,
"Tai nghe khá chắc chắn, phần vành làm khó gãy, dây dài đủ để cắm máy tính như cắm điện thoại thì hơi dài.",positive,4,
"Giao hàng kém chất lượng k giống hình và quãng cáo,đừng ai ghé shop này nhé,hàng cho cũng k thèm,đừng nói bổ tiền ra mua rất phí.",positive,4,
Ib nhưng ko tl .,negative,1,
Đã dặn trc shop là kiểm tra truớc khi gửi rồi.,negative,1,
"Hàng ngon bổ rẻ, nhưng shop thì thiếu trách nhiệm khi trả lời câu hỏi của khách hàng.",neutral,3,
"quần mặc rộng hơn mình nghĩ, ko ôm lắm, khi mặc bị cuộn, thừa.",negative,2,
Hợp giá tiền.,neutral,3,
"Chất lượng thì không chê, nhưng góp ý: khách đặt màu nào bạn nên gửi đúng màu đó.",negative,2,
Rất ưng ý 👌.,positive,4,
Hang tot.,neutral,3,
Shop có gọi báo đợi đến tối hàng về đủ giao sọc mình chọn.,negative,2,
"Shop phục vụ khá tốt.tuy nhiên chất vải không co giẫn, mặc có vẻ nóng.",neutral,3,
Áo đẹp vải rất đẹp nha shop.,positive,5,
Thời gian giao hàng rất nhanh.,positive,5,
"Vừa mới nhận hàng chưa sd nhưng thấy shop giao đủ hàng và đúng màu, size là ưng lắm rồi 😄.",positive,5,
Ngắn gọn thôi: đẹp miễn bàn ❤.,positive,5,
Cảm ơn shop.,positive,5,
K hiểu sao lại ra màu trắng Trận châu.,neutral,3,
Áo mặc rộng.,neutral,3,
"Vải đẹp, shop thì nhiệt tình .",positive,5,
Chất lượng sản phẩm tốt Thời gian giao hàng nhanh.,positive,5,
Bạn nào 40kg trở xuống thì hơi rộng.,neutral,3,
Shop nhiệt tình dễ thương thân thiện với khách.,positive,4,
Áo bao đẹp từ chất vải đến form áo luôn ❤.,neutral,3,
"Hàng đẹp, phục vụ khách hàng k tốt, trước khi mua hàng nt thì trả lời, sau khi mua hàng nt thì mất tiêu k thèm trả lời.",neutral,3,
"vãi mát rất dễ thương,nhưng kimono cần làm thun lưng rộng rãi tý sẽ thoải mái hơn.",positive,4,
"Rất hài lòng, cảm ơn shop.",neutral,3,
Artemia nở sớm và nhiều lắm các bạn ah.,neutral,3,
Chất lượng sản phẩm tuyệt vời.,positive,5,
"Vải rất đẹp , mặc rất ôm bụng và nâng mông !",positive,5,
Đóng gói sản phẩm rất đẹp và chắc chắn.,positive,5,
"Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Thời gian giao hàng rất nhanh, chủ shop dễ thương cực kì, mua hàng còn được tặng card nữa, sẽ ủng hộ shop tiếp ❤️❤️❤️❤️.",positive,5,
"K có chỗ chê , quá ưng ý.",positive,4,
"Giao hàng siêu nhanh, lần sau ủng hộ shop tiếp.",positive,4,
Áo có mùi kinh quá.,negative,1,
Chất mỏng xù giao hàng nhanh.,neutral,3,
Mỗi tội mất moc khoá ngay mặt.,neutral,3,
Đóng gói quá sơ sài luôn như kiểu bị bóc hàng rồi ấy .,negative,2,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.,positive,5,
Chat ko trả lời.,negative,1,
"Chưa dùng nên chưa biết, sẽ cập nhật sau ^^.",neutral,3,
Mình rất ưng ý.,positive,4,
Chưa đủ độ ngọt.,negative,2,
Nhưng gấu quần ko giống với trong hình.Nt shop ko tl.,negative,2,
Thời gian giao hàng dc.,neutral,3,
Mình tìm gậy này mãi nhưng không biết tên. hên quá hehee.,positive,4,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn .,positive,5,
Shop phục vụ rất tốt Thời gian giao hàng rất nha.,positive,5,
Cảm ơn SHOP.,neutral,3,
Mà vải này rách thì chịu ko may lại đc.,negative,2,
Thời gian giao hàng rất nhanh!,positive,4,
Rất ưng!,positive,4,
Rất hài lòng với san phẩm.,positive,5,
Màu lên môi mịn đẹp..,positive,4,
"Đúng là tiền nào của ấy,mở ra đã thấy rách rồi.",negative,2,
Đóng gói sản phẩm rất đẹp và chắc chắn.,positive,5,
Mà cũng đẹp.,positive,5,
💜🙈 giao hành nhanh sáng đặt chiều đã có hàng.,positive,5,
Áo đẹp .,positive,4,
"Chất lượng sp đúng so với kỳ vọng của mình, áo giống như hình, quá rẻ nữa Rất đáng tiền.",positive,4,
Giày phom đẹp nhưng hơi dính bẩn.. chỉnh lý giày còn lem keo nhìu quá làm mất mỹ quan phần đế..giay màu trắng nên khó vệ sinh..,neutral,3,
Hí hí.,positive,5,
"Áo rất đẹp, sẽ tiếp tục ủng hộ nếu có áo da mẫu đẹp khác.",positive,5,
Giao hàng không đúng màu đã chọn.,negative,2,
Dùng một thời gian xem thế nào.,neutral,3,
Mình 52kg mặc size M vẫn hơi rộng xíu nhưng chất lượng xuất sắc.,positive,4,
Mà váy thì lại dài lê thê.,negative,1,
Áo đôi cái áo nam cũng bằng nữ mặc dài rộng như váy.,negative,1,
Giao nhầm 1Áo nhung van cho 5sao.,positive,4,
Chất lượng kém phai màu .,negative,1,
K đẹp như mong đợi.,negative,2,
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền.,positive,5,
Chất lượg rất tệ mới mặc đã đứt quai size 42 nhưg nhỏ bằg sz 38 áo bt mặc chật.,negative,1,
M mua nhiều trên mạng nhưng lần này là ưng nhất.,positive,5,
Hơi thất vọng.,negative,1,
Không thích hàng lắm nhưng phù hợp với giá tiền.,negative,2,
"Shop cbi hàng nhanh, shop nch dễ thươhg, nhiệt tình.",positive,5,
Form ok.,positive,5,
Đóng gói sản phẩm rất đẹp và chắc chắn.,positive,5,
"Đặt 20 chai mà giao 18 chai , shop nói giải quyết mà chờ mãi ko thấy.",negative,2,
"Chất lượng áo tốt 💖& rất đẹp💖💝, giống trong hình, đóng gói hàng đẹp👕✨ và gọn gàng👕✨, Thời gian giao hàng rất nhanh📨📨📨.",positive,5,
Nhưng mà mặc vừa vặn.,neutral,3,
Tks shop yêu.,positive,4,
Quá tệ.,negative,1,
Sản phẩm Không như mong đợi.,negative,1,
Chất lượng sản phẩm tuyệt vời!,positive,4,
Áo mặc chật lưng nhưng cúp ngực bè ngang ko ôm sát.,negative,2,
Chất lượng sản phẩm tuyệt vời.,positive,5,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn hàng dep.,positive,5,
"Đóng gói đẹp, sản phẩm chất lương💕💕💕Cám ơn shop nhiều 💗.",positive,4,
Mik mua về nha ai cug khen vua rẻ vừa đep.,positive,4,
Đat sz M mà nguoi 50tuoi mac còn chat .,negative,1,
Áo xinh như hình.,neutral,3,
Mua shop này tiền mất áo k mặc dc 🙃🙃.,negative,1,
Chất lượng phù hợp giá tiền.,neutral,3,
"Cặp cxinh, vải đẹp, kết cấu dây kéo cặp hơi khó hiểu nhưng mà không sao, tỏng thể vẫn xinh.",neutral,3,
Ncl ổn so với giá.,neutral,3,
"Chất vại đẹp, y hình, shop tư vấn nhiệt tình <3.",positive,5,
Giày lên form đẹp.,neutral,3,
Khi muốn đổi hàng cũng HD đổi nhiệt tình k giống như mấy shop khác.,positive,5,
Cảm ơn shop rất nhiều♥️♥️.,positive,5,
Quần vậy mà mỏng thế mặc sao ta.,negative,2,
Sp giong hinh tuy nhien shop nen dong goi sp trong hop chac chan de ben van chuyen ko lam bien dang sp.,neutral,3,
Chất quần mịn đẹp.mình m6 47kg mặc size L vừa in.,positive,5,
Rất đáng tiền Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh.,positive,5,
Lần trc mua ăn hết mà quên ko kịp review.,neutral,3,
Hình in ko dc sắc nét lắmp.,negative,2,
Vải quá mỏng Không đáng tiền.,negative,2,
Chất lượng sản phẩm rất kém quá kém.,negative,1,
Chất lượng sản phẩm tuyệt vời.,positive,4,
Mua nhiều lẫn và rất hài lòng về phong cách phục vụ và chất lượng sản phẩm phù hợp với giá tiền.,positive,4,
Áo đẹp vải tốt thừa chỉ một tí nhưng mặc vào thì cool <3 Chất lượng sản phẩm tuyệt vời.,positive,4,
"Đi ăn ở kichi kichi nhân dịp khuyến mãi học sinh/sinh viên, đồ ăn ngon đa dạng, phục vụ tốt, khuyết điểm duy nhất là lúc tính tiền nhân viên nói voucher vs chương trình khuyến mãi chọn 1 trong 2, may là lúc sau quản lý chấp nhận voucher và khuyến mãi được áp dụng chung.",positive,4,
Chưa sd nên chưa biết chất lượng.,negative,2,
"Chất lượng sản phẩm tuyệt vời, mình vẫn ưng mẫu này nhất.",positive,5,
Chủ shop tư vấn form chuẩn.,positive,4,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền.,positive,5,
K đẹp lắm.,negative,2,
"Áo giống hình, màu ở bên ngoài rất đẹp, shop lại còn cẩn thận nhắn tin lúc hàng về, lại còn có quà tặng nho nhỏ kèm theo 👍🏻👍🏻👍🏻 Mình chỉ thắc mắc là sao thấy mng bảo thơm lắm mà áo mình k có mùi gì cả :)))))).",positive,5,
Giầy đi nhẹ và khá êm chân.,positive,4,
Nhưng nhìn chung sp êm foam dáng tốt!,negative,2,
Không phải kiểu hình 1 đường mà sp 1 nẻo.,neutral,3,
Giống như trong hình.,neutral,3,
Quần đẹp dày dặn lắm ạ.,positive,5,
Giao hành nhanh ok.,neutral,3,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng rất nhanh.,positive,5,
"Thời gian giao hàng nhanh, Shop phục vụ rất tốt.",positive,5,
Dòng chữ bị nhòe.,neutral,3,
Thời gian giao hàng rất nhanh.,positive,4,
Rất thất vọng.,negative,1,
kém lắm. tv sai đổ lỗi cho khách. có ai bán hàng mà sai tự nhận lỗi đâu ạ.,negative,1,
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh Shop phục vụ rất tốt.,positive,5,
Rồng thêu còn đẹp tỉ mỉ nữa.,positive,4,
Y hình.,positive,4,
"Phun mạnh, hương tinh dầu sả bay khắp phòng thích quá thích lun. đèn led đổi màu rất đẹp. mình hài lòng lắm!",positive,4,
Vải mỏng nhưng cho 5 sao luôn.,positive,5,
"Shop nhiệt tình, giao hàng nhanh.",neutral,3,
Shop ơi bao giờ có màu đỏ về tiếp?,positive,4,
Áo rất dễ thương.,positive,4,
"Màu không giống hình, mình 57 kg mặc ko dc thoải mái, bó sát người ,chất ko đẹp dễ xù.",negative,1,
Lần thứ 2 em mua hàng bên shop vẫn ưng như lần đầu.,positive,5,
Shop tư vấn nhiệt tình.,neutral,3,
Chất lượng sản phẩm tuyệt vời mẫu mã đẹp.,positive,4,
Form áo không đẹp như trong hình.,negative,2,
"Quần đẹp, giao hàng rất nhanh, tks shop nhé.",positive,5,
Nay giặt xong đem mặc mới thấy.,negative,1,
Quần xinh nhưng ngắn và nhỏ so với mình.,neutral,3,
"Thời gian giao hàng nhanh, chịu khó gọi điện nhân hàng, chất lượng tạm ổn, bass chưa đc hay lắm, trebe rõ.",neutral,3,
Quần quá tệ.,negative,1,
1 sao cũng k đáng!,negative,1,
Đặt nhầm hàng size shop vẫn cho đổi cảm ơn shop!,positive,5,
"Shop phục vụ rất tốt, Đóng gói sản phẩm rất đẹp và chắc chắn, Thời gian giao hàng rất nhanh.",positive,5,
Shop phục vụ rất kém Chất lượng sản phẩm rất kém.,negative,1,
Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời.,positive,5,
"Áo đẹp lắm , y hình good shop.",positive,4,
Chất lượng sản phẩm tuyệt vời cảm ơn sh lần nào od cũng rất ưng:-(😍😍😍😍😍 100 điểm.,positive,5,
Giao hàng cũng nhanh nữa.,neutral,3,
pi rach 1sp .nt du koa online nhug ko tl.,negative,1,
chất lượng tạm ổn.,neutral,3,
"Bề ngoài nhìn gọn gàng chắc chắn, về chất lượng thì đi 1 thời gian mới biết được.",neutral,3,
